vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,freshman,n_past_votes
house_113_1st_353,S001157,"Scott, David",D,GA,house,113,H R 2642,Federal Agriculture Reform and Risk Management Act,2013-07-11,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.861872+00:00,veteran,25
house_113_2nd_550,L000397,Lofgren,D,CA,house,113,H R 5759,To establish a rule of construction clarifying the limitations on executive authority to provide certain forms of immigration relief,2014-12-04,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.861892+00:00,veteran,25
house_112_2nd_258,H000874,Hoyer,D,MD,house,112,H R 4970,To reauthorize the Violence Against Women Act of 1994,2012-05-16,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.861912+00:00,veteran,25
house_114_1st_506,M001160,Moore (WI),D,WI,house,114,H R 3504,Born-Alive Abortion Survivors Protection Act,2015-09-18,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.861932+00:00,veteran,25
house_114_1st_494,F000454,Foster,D,IL,house,114,H R 3460,"To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, or otherwise limit the application of sanctions pursuant to an agreement related to the nuclear program of Iran",2015-09-11,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.861952+00:00,veteran,25
house_113_1st_179,N000002,Nadler,D,NY,house,113,H R 3,"To approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes",2013-05-22,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.861973+00:00,veteran,25
house_114_1st_183,L000551,Lee (CA),D,CA,house,114,S CON RES 11,Setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025,2015-04-30,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.861993+00:00,veteran,25
house_112_1st_459,D000216,DeLauro,D,CT,house,112,H R 2112,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2012, and for other purposes",2011-06-16,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862013+00:00,veteran,25
house_113_2nd_30,R000577,Ryan (OH),D,OH,house,113,H R 7,To prohibit taxpayer funded abortions,2014-01-28,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862034+00:00,veteran,25
house_113_2nd_41,S001190,Schneider,D,IL,house,113,H R 3590,Sportmen’s Heritage And Recreational Enhancement (SHARE) Act of 2013,2014-02-05,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862054+00:00,freshman,25
house_112_1st_409,H001038,Higgins (NY),D,NY,house,112,H R 2017,"Homeland Security, FY 2012",2011-06-02,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862074+00:00,veteran,25
house_113_1st_353,C001061,Cleaver,D,MO,house,113,H R 2642,Federal Agriculture Reform and Risk Management Act,2013-07-11,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862094+00:00,veteran,25
house_114_1st_533,G000571,Gabbard,D,HI,house,114,H R 3457,Justice for Victims of Iranian Terrorism Act,2015-10-01,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862114+00:00,veteran,25
house_113_1st_476,M001143,McCollum,D,MN,house,113,H R 3102,Nutrition Reform and Work Opportunity Act,2013-09-19,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862135+00:00,veteran,25
house_113_2nd_513,E000179,Engel,D,NY,house,113,H R 4,Jobs for America Act,2014-09-18,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862155+00:00,veteran,25
house_114_1st_533,D000610,Deutch,D,FL,house,114,H R 3457,Justice for Victims of Iranian Terrorism Act,2015-10-01,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862175+00:00,veteran,25
house_114_1st_524,C001067,Clarke (NY),D,NY,house,114,H R 3495,Women’s Public Health and Safety Act,2015-09-29,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862195+00:00,veteran,25
house_114_1st_104,L000560,Larsen (WA),D,WA,house,114,H J RES 35,"Making further continuing appropriations for fiscal year 2015, and for other purposes",2015-02-27,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862216+00:00,veteran,25
house_113_2nd_525,P000608,Peters,D,CA,house,113,H R 1422,EPA Science Advisory Board Reform Act,2014-11-18,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862236+00:00,freshman,25
house_113_1st_286,W000800,Welch (D-VT),D,VT,house,113,H R 1947,Federal Agriculture Reform and Risk Management Act,2013-06-20,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862256+00:00,veteran,25
house_113_1st_345,M001163,Matsui,D,CA,house,113,H R 2609,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2014, and for other purposes",2013-07-10,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862276+00:00,veteran,25
house_112_1st_677,H000874,Hoyer,D,MD,house,112,S 627,Budget Control Act of 2011,2011-07-29,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862296+00:00,veteran,25
house_112_1st_923,S000510,Smith (WA),D,WA,house,112,H R 3630,"To provide incentives for the creation of jobs, and for other purposes",2011-12-13,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862317+00:00,veteran,25
house_114_1st_568,C001067,Clarke (NY),D,NY,house,114,H R 3762,Restoring Americans’ Healthcare Freedom Reconciliation Act of 2015,2015-10-23,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862337+00:00,veteran,25
house_113_1st_478,M000312,McGovern,D,MA,house,113,H J RES 59,"Making continuing appropriations for fiscal year 2014, and for other purposes",2013-09-20,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862357+00:00,veteran,25
house_114_1st_524,D000617,DelBene,D,WA,house,114,H R 3495,Women’s Public Health and Safety Act,2015-09-29,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862377+00:00,veteran,25
house_112_2nd_577,V000128,Van Hollen (D-MD),D,MD,house,112,H R 6365,National Security and Job Protection Act,2012-09-13,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862398+00:00,veteran,25
house_113_2nd_156,M001160,Moore (WI),D,WI,house,113,H R 2575,Save American Workers Act of 2014,2014-04-03,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862418+00:00,veteran,25
house_113_1st_476,S001145,Schakowsky,D,IL,house,113,H R 3102,Nutrition Reform and Work Opportunity Act,2013-09-19,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862438+00:00,veteran,25
house_112_1st_706,B001270,Bass,D,CA,house,112,H J RES 77,"Relating to the disapproval of the President’s exercise of authority to increase the debt limit, as submitted under section 3101A of title 31, United States Code, on August 2, 2011",2011-09-14,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862458+00:00,freshman,25
house_112_2nd_460,G000551,Grijalva,D,AZ,house,112,H R 6079,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act 2010,2012-07-11,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862478+00:00,veteran,25
house_112_2nd_460,S001156,Sanchez,D,CA,house,112,H R 6079,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act 2010,2012-07-11,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862499+00:00,veteran,25
house_114_1st_650,B001292,Beyer,D,VA,house,114,S J RES 24,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of a rule submitted by the Environmental Protection Agency relating to “Carbon Pollution Emission Guidelines for Existing Stationary Sources: Electric Utility Generating Units”.",2015-12-01,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862519+00:00,freshman,25
house_113_1st_518,C001091,Castro (TX),D,TX,house,113,H J RES 72,"Making continuing appropriations for veterans benefits for fiscal year 2014, and for other purposes",2013-10-03,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862539+00:00,freshman,25
house_113_1st_211,P000523,Price (NC),D,NC,house,113,H R 2217,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2014, and for other purposes",2013-06-06,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862559+00:00,veteran,25
house_112_1st_706,K000188,Kind,D,WI,house,112,H J RES 77,"Relating to the disapproval of the President’s exercise of authority to increase the debt limit, as submitted under section 3101A of title 31, United States Code, on August 2, 2011",2011-09-14,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862579+00:00,veteran,25
house_114_1st_35,D000610,Deutch,D,FL,house,114,H R 240,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes",2015-01-14,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862600+00:00,veteran,25
house_112_1st_606,G000551,Grijalva,D,AZ,house,112,H R 2560,"Cut, Cap, and Balance Act",2011-07-19,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862620+00:00,veteran,25
house_113_2nd_368,G000551,Grijalva,D,AZ,house,113,H R 4899,Lowering Gasoline Prices to Fuel an America That Works Act,2014-06-26,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862640+00:00,veteran,25
house_113_2nd_23,B001281,Beatty,D,OH,house,113,H R 3362,To amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges,2014-01-16,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862660+00:00,freshman,25
house_114_1st_183,V000128,Van Hollen (D-MD),D,MD,house,114,S CON RES 11,Setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025,2015-04-30,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862680+00:00,veteran,25
house_113_1st_478,R000576,Ruppersberger,D,MD,house,113,H J RES 59,"Making continuing appropriations for fiscal year 2014, and for other purposes",2013-09-20,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862701+00:00,veteran,25
house_114_2nd_207,C001066,Castor (FL),D,FL,house,114,H R 5243,"Making appropriations for the fiscal year ending September 30, 2016, to strengthen public health activities in response to the Zika virus, and for other purposes",2016-05-18,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862721+00:00,veteran,25
house_113_2nd_23,J000032,Jackson Lee,D,TX,house,113,H R 3362,To amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges,2014-01-16,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862741+00:00,veteran,25
house_114_1st_224,L000582,Lieu,D,CA,house,114,H R 2048,Uniting and Strengthening America by Fulfilling Rights and Ensuring Effective Discipline Over Monitoring Act of 2015 or the USA FREEDOM Act,2015-05-13,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862761+00:00,freshman,25
house_112_2nd_460,W000808,Wilson (FL),D,FL,house,112,H R 6079,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act 2010,2012-07-11,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862781+00:00,freshman,25
house_112_1st_677,H001042,Hirono (D-HI),D,HI,house,112,S 627,Budget Control Act of 2011,2011-07-29,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862801+00:00,veteran,25
house_112_1st_677,L000559,Langevin,D,RI,house,112,S 627,Budget Control Act of 2011,2011-07-29,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862822+00:00,veteran,25
house_113_1st_570,R000577,Ryan (OH),D,OH,house,113,H J RES 99,"Relating to the disapproval of the President’s exercise of authority to suspend the debt limit, as submitted under section 1002(b) of the Continuing Appropriations Act, 2014 on October 17, 2013",2013-10-30,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862842+00:00,veteran,25
house_112_2nd_498,P000597,Pingree,D,ME,house,112,H R 5856,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2013, and for other purposes",2012-07-19,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862862+00:00,veteran,25
house_113_1st_183,W000808,Wilson (FL),D,FL,house,113,H R 1911,Smarter Solutions for Students Act,2013-05-23,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862882+00:00,veteran,25
house_113_1st_478,V000130,Vargas,D,CA,house,113,H J RES 59,"Making continuing appropriations for fiscal year 2014, and for other purposes",2013-09-20,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862902+00:00,freshman,25
house_114_2nd_54,S000344,Sherman,D,CA,house,114,H R 3662,Iran Terror Finance Transparency Act,2016-02-02,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862923+00:00,veteran,25
house_113_2nd_478,S000510,Smith (WA),D,WA,house,113,H R 5230,"Supplemental Appropriations, FY 2014",2014-08-01,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862943+00:00,veteran,25
house_112_2nd_552,P000197,Pelosi,D,CA,house,112,H R 6169,To provide for expedited consideration of a bill providing for comprehensive tax reform,2012-08-02,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862963+00:00,veteran,25
house_113_1st_587,R000577,Ryan (OH),D,OH,house,113,H R 3350,Keep Your Health Plan Act of 2013,2013-11-15,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.862983+00:00,veteran,25
house_113_1st_353,V000131,Veasey,D,TX,house,113,H R 2642,Federal Agriculture Reform and Risk Management Act,2013-07-11,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863003+00:00,freshman,25
house_114_1st_104,C001063,Cuellar,D,TX,house,114,H J RES 35,"Making further continuing appropriations for fiscal year 2015, and for other purposes",2015-02-27,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863024+00:00,veteran,25
house_114_1st_58,C001063,Cuellar,D,TX,house,114,H R 596,"To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, and for other purposes",2015-02-03,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863044+00:00,veteran,25
house_112_1st_493,S000344,Sherman,D,CA,house,112,H J RES 68,Authorizing the limited use of the United States Armed Forces in support of the NATO mission in Libya,2011-06-24,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863064+00:00,veteran,25
house_113_1st_507,L000559,Langevin,D,RI,house,113,H J RES 71,Making continuing appropriations of local funds of the District of Columbia for fiscal year 2014,2013-10-01,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863084+00:00,veteran,25
house_113_2nd_23,G000551,Grijalva,D,AZ,house,113,H R 3362,To amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges,2014-01-16,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863104+00:00,veteran,25
house_113_1st_361,P000197,Pelosi,D,CA,house,113,H R 2667,Authority for Mandate Delay Act,2013-07-17,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863124+00:00,veteran,25
house_113_2nd_550,S001185,Sewell,D,AL,house,113,H R 5759,To establish a rule of construction clarifying the limitations on executive authority to provide certain forms of immigration relief,2014-12-04,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863144+00:00,veteran,25
house_114_2nd_294,W000797,Wasserman Schultz,D,FL,house,114,H R 5325,"Making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes",2016-06-10,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863164+00:00,veteran,25
house_114_1st_568,J000032,Jackson Lee,D,TX,house,114,H R 3762,Restoring Americans’ Healthcare Freedom Reconciliation Act of 2015,2015-10-23,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863185+00:00,veteran,25
house_114_2nd_109,L000579,Lowenthal,D,CA,house,114,H R 4557,Blocking Regulatory Interference from Closing Kilns Act of 2016,2016-03-03,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863205+00:00,veteran,25
house_112_1st_409,C001072,Carson,D,IN,house,112,H R 2017,"Homeland Security, FY 2012",2011-06-02,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863225+00:00,veteran,25
house_112_2nd_247,P000034,Pallone,D,NJ,house,112,H R 5652,To provide for reconciliation pursuant to section 201 of the concurrent resolution on the budget for fiscal year 2013,2012-05-10,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863246+00:00,veteran,25
house_112_1st_923,L000559,Langevin,D,RI,house,112,H R 3630,"To provide incentives for the creation of jobs, and for other purposes",2011-12-13,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863266+00:00,veteran,25
house_113_1st_447,S001145,Schakowsky,D,IL,house,113,H R 2009,Keep the IRS Off Your Health Care Act of 2013,2013-08-02,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863286+00:00,veteran,25
house_112_1st_220,H001038,Higgins (NY),D,NY,house,112,H R 658,FAA Reauthorization and Reform Act of 2011,2011-04-01,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863307+00:00,veteran,25
house_112_1st_706,Q000023,Quigley,D,IL,house,112,H J RES 77,"Relating to the disapproval of the President’s exercise of authority to increase the debt limit, as submitted under section 3101A of title 31, United States Code, on August 2, 2011",2011-09-14,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863327+00:00,veteran,25
house_113_2nd_230,L000397,Lofgren,D,CA,house,113,H R 3361,USA FREEDOM Act,2014-05-22,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863347+00:00,veteran,25
house_112_1st_706,S001145,Schakowsky,D,IL,house,112,H J RES 77,"Relating to the disapproval of the President’s exercise of authority to increase the debt limit, as submitted under section 3101A of title 31, United States Code, on August 2, 2011",2011-09-14,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863367+00:00,veteran,25
house_112_2nd_545,C001080,Chu,D,CA,house,112,H R 8,"To extend certain tax relief provisions enacted in 2001 and 2003, and for other purposes",2012-08-01,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863387+00:00,veteran,25
house_113_2nd_402,P000523,Price (NC),D,NC,house,113,H R 4923,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2015, and for other purposes",2014-07-10,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863407+00:00,veteran,25
house_113_1st_286,D000216,DeLauro,D,CT,house,113,H R 1947,Federal Agriculture Reform and Risk Management Act,2013-06-20,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863427+00:00,veteran,25
house_112_1st_154,P000197,Pelosi,D,CA,house,112,H J RES 44,Making further continuing appropriations for fiscal year 2011,2011-03-01,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863447+00:00,veteran,25
house_113_2nd_240,S001175,Speier,D,CA,house,113,H R 4435,"To authorize appropriations for fiscal year 2015 for military activities of the Department of Defense and for military construction, to prescribe military personnel strengths for such fiscal year, and for other purposes",2014-05-22,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863467+00:00,veteran,25
house_113_2nd_129,C001078,Connolly,D,VA,house,113,H R 3973,Faithful Execution of the Law Act of 2014,2014-03-13,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863487+00:00,veteran,25
house_112_2nd_18,D000610,Deutch,D,FL,house,112,H R 1173,Fiscal Responsibility and Retirement Security Act,2012-02-01,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863507+00:00,veteran,25
house_114_1st_104,S000248,Serrano,D,NY,house,114,H J RES 35,"Making further continuing appropriations for fiscal year 2015, and for other purposes",2015-02-27,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863527+00:00,veteran,25
house_112_2nd_545,P000197,Pelosi,D,CA,house,112,H R 8,"To extend certain tax relief provisions enacted in 2001 and 2003, and for other purposes",2012-08-01,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863547+00:00,veteran,25
house_112_2nd_590,J000126,Johnson (TX),D,TX,house,112,H R 6429,"To amend the Immigration and Nationality Act to promote innovation, investment, and research in the United States, to eliminate the diversity immigrant program, and for other purposes",2012-09-20,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863567+00:00,veteran,25
house_114_1st_494,D000399,Doggett,D,TX,house,114,H R 3460,"To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, or otherwise limit the application of sanctions pursuant to an agreement related to the nuclear program of Iran",2015-09-11,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863587+00:00,veteran,25
house_113_2nd_23,L000559,Langevin,D,RI,house,113,H R 3362,To amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges,2014-01-16,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863607+00:00,veteran,25
house_112_1st_249,M000133,Markey (D-MA),D,MA,house,112,H R 910,Energy Tax Prevention Act of 2011,2011-04-07,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863628+00:00,veteran,25
house_113_1st_476,C001067,Clarke (NY),D,NY,house,113,H R 3102,Nutrition Reform and Work Opportunity Act,2013-09-19,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863648+00:00,veteran,25
house_113_2nd_30,D000617,DelBene,D,WA,house,113,H R 7,To prohibit taxpayer funded abortions,2014-01-28,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863668+00:00,veteran,25
house_113_2nd_478,J000294,Jeffries,D,NY,house,113,H R 5230,"Supplemental Appropriations, FY 2014",2014-08-01,Nay,Nay,chamber_majority baseline: house in congress 113 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863688+00:00,freshman,25
house_112_2nd_147,N000179,Napolitano,D,CA,house,112,H R 4281,"To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund pending enactment of a multiyear law reauthorizing such programs",2012-03-29,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863709+00:00,veteran,25
house_112_1st_250,E000215,Eshoo,D,CA,house,112,H J RES 37,Disapproving the rule submitted by the Federal Communications Commission with respect to regulating the Internet and broadband industry practices,2011-04-08,Nay,Nay,chamber_majority baseline: house in congress 112 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863729+00:00,veteran,25
house_114_1st_384,C001066,Castor (FL),D,FL,house,114,H R 2042,Ratepayer Protection Act of 2015,2015-06-24,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863750+00:00,veteran,25
house_114_1st_494,L000557,Larson (CT),D,CT,house,114,H R 3460,"To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, or otherwise limit the application of sanctions pursuant to an agreement related to the nuclear program of Iran",2015-09-11,Nay,Nay,chamber_majority baseline: house in congress 114 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.863770+00:00,veteran,25
