vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,proj,freshman,n_past_votes
house_116_1st_31,M001163,Matsui,D,CA,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.6146, ideal=(-0.433, -0.150), midpoint=(0.200, 0.126) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.614604,veteran,25
senate_113_1_160,G000359,Graham (R-SC),R,SC,senate,113,To strengthen border security and enforcement.,Motion to Invoke Cloture on Leahy Amdt. No. 1183 As Modified,2013-06-24,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.7554, ideal=(0.367, -0.265), midpoint=(-0.004, 0.868) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-1.7554250000000002,veteran,25
house_115_2nd_297,N000188,Norcross,D,NJ,house,115,H R 6136,Border Security and Immigration Reform Act of 2018,2018-06-27,Nay,Nay,"DW-NOMINATE spatial rule: proj=+2.1073, ideal=(-0.422, 0.341), midpoint=(-0.268, 0.964) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,2.1072729999999997,veteran,25
senate_114_2_103,G000555,Gillibrand (D-NY),D,NY,senate,114,To address gun violence and improve the availability of records to the National ,Motion to Invoke Cloture on Amdt. No. 4751,2016-06-20,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1738, ideal=(-0.445, -0.308), midpoint=(0.086, -0.084) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.173824,veteran,25
house_112_2nd_291,T000463,Turner (OH),R,OH,house,112,H R 4310,National Defense Authorization Act for Fiscal Year 2013,2012-05-18,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1130, ideal=(0.265, 0.258), midpoint=(-0.629, 0.396) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.1129679999999999,veteran,25
house_115_1st_308,L000397,Lofgren,D,CA,house,115,H R 2579,Broader Options for Americans Act,2017-06-15,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4891, ideal=(-0.396, -0.397), midpoint=(-0.361, 0.905) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.489139,veteran,25
house_113_1st_458,R000395,Rogers (KY),R,KY,house,113,H R 2775,"To condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes",2013-09-12,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0489, ideal=(0.334, 0.157), midpoint=(-0.190, 0.704) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.0488789999999999,veteran,25
house_117_2nd_70,J000302,Joyce (PA),R,PA,house,117,H R 6968,Suspending Energy Imports from Russia Act,2022-03-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.3323, ideal=(0.582, -0.047), midpoint=(0.054, -0.852) -> Yea",0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-1.332251,veteran,25
house_115_1st_169,J000292,Johnson (OH),R,OH,house,115,H R 1181,Veterans 2nd Amendment Protection Act,2017-03-16,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2091, ideal=(0.436, 0.235), midpoint=(-0.156, 0.182) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.2090539999999999,veteran,25
house_112_2nd_32,K000188,Kind,D,WI,house,112,H R 3578,To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to reform the budget baseline,2012-02-03,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3212, ideal=(-0.260, -0.080), midpoint=(-0.068, 0.248) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.321152,veteran,25
senate_114_1_144,W000779,Wyden (D-OR),D,OR,senate,114,A bill to amend title XVIII of the Social Security Act to repeal the Medicare su,H.R. 2,2015-04-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4821, ideal=(-0.335, -0.485), midpoint=(0.701, -0.074) -> Yea",0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-0.482082,veteran,25
house_117_2nd_232,T000467,Thompson (PA),R,PA,house,117,H R 7688,Consumer Fuel Price Gouging Prevention Act,2022-05-19,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5651, ideal=(0.335, 0.342), midpoint=(0.059, -0.998) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.565072,veteran,25
house_115_1st_637,T000469,Tonko,D,NY,house,115,H R 1,Tax Cuts and Jobs Act,2017-11-16,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.3765, ideal=(-0.416, -0.261), midpoint=(-0.114, 0.964) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,1.376532,veteran,25
house_117_2nd_360,D000623,DeSaulnier,D,CA,house,117,H R 8296,Women’s Health Protection Act,2022-07-15,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5733, ideal=(-0.507, -0.365), midpoint=(0.032, -0.061) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.5732510000000001,veteran,25
senate_119_1_318,H000601,Hagerty (R-TN),R,TN,senate,119,"A bill to provide for the regulation of payment stablecoins, and for other purpo","S. 1582, As Amended",2025-06-17,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4880, ideal=(0.672, -0.059), midpoint=(-0.001, -0.269) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.487962,veteran,25
senate_117_2_325,M001111,Murray (D-WA),D,WA,senate,117,A bill to provide for reconciliation pursuant to title II of S. Con. Res. 14.,"H.R. 5376, As Amended",2022-08-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1381, ideal=(-0.357, -0.312), midpoint=(0.041, -0.077) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.138081,veteran,25
house_116_2nd_119,B001281,Beatty,D,OH,house,116,H R 7120,George Floyd Justice in Policing Act,2020-06-25,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4902, ideal=(-0.440, 0.027), midpoint=(0.067, 0.998) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.4902269999999999,veteran,25
house_112_2nd_291,S001189,"Scott, Austin",R,GA,house,112,H R 4310,National Defense Authorization Act for Fiscal Year 2013,2012-05-18,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2931, ideal=(0.538, 0.350), midpoint=(-0.629, 0.396) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.2931419999999999,freshman,25
house_115_1st_256,H001038,Higgins (NY),D,NY,house,115,H R 1628,American Health Care Act,2017-05-04,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.0450, ideal=(-0.348, -0.032), midpoint=(0.021, 0.919) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,1.044993,veteran,25
house_116_1st_507,R000614,Roy,R,TX,house,116,H R 3239,Humanitarian Standards for Individuals in Customs and Border Protection Custody Act,2019-07-24,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4186, ideal=(0.800, -0.600), midpoint=(0.117, 0.427) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.4185649999999999,freshman,25
house_116_2nd_69,C001121,Crow,D,CO,house,116,H R 2546,Protecting America’s Wilderness Act,2020-02-12,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.6370, ideal=(-0.360, 0.179), midpoint=(0.021, 0.627) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.637046,freshman,25
house_115_1st_435,L000564,Lamborn,R,CO,house,115,H R 3219,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes",2017-07-27,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0539, ideal=(0.665, 0.257), midpoint=(-0.305, 0.953) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.053944,veteran,25
house_117_2nd_70,V000134,Van Duyne,R,TX,house,117,H R 6968,Suspending Energy Imports from Russia Act,2022-03-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.4061, ideal=(0.605, -0.003), midpoint=(0.054, -0.852) -> Yea",0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-1.406142,freshman,25
house_116_1st_553,C001063,Cuellar,D,TX,house,116,S J RES 54,"Relating to a national emergency declared by the President on February 15, 2019",2019-09-27,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0822, ideal=(-0.225, 0.658), midpoint=(-0.007, 0.627) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.0821959999999999,veteran,25
house_116_1st_51,B001286,Bustos,D,IL,house,116,H J RES 31,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-24,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1306, ideal=(-0.239, 0.054), midpoint=(0.208, 0.978) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.1305899999999999,veteran,25
house_116_1st_87,K000009,Kaptur,D,OH,house,116,H J RES 31,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-02-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0245, ideal=(-0.341, 0.140), midpoint=(0.626, 0.780) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.024524,veteran,25
house_119_2nd_134,B001282,Barr,R,KY,house,119,H R 4690,Reliable Federal Infrastructure Act,2026-04-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.7949, ideal=(0.489, 0.296), midpoint=(0.164, -0.234) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.79486,veteran,25
house_117_2nd_360,B001286,Bustos,D,IL,house,117,H R 8296,Women’s Health Protection Act,2022-07-15,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0914, ideal=(-0.239, 0.054), midpoint=(0.032, -0.061) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.091354,veteran,25
house_114_2nd_398,S001187,Stivers,R,OH,house,114,H R 5485,"Making appropriations for financial services and general government for fiscal year ending September 30, 2017, and for other purposes",2016-07-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1124, ideal=(0.300, 0.269), midpoint=(-0.087, 0.241) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.112404,veteran,25
house_117_1st_385,M001208,McBath,D,GA,house,117,H R 5376,Build Back Better Act,2021-11-19,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1986, ideal=(-0.370, 0.294), midpoint=(-0.035, 0.191) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.1986049999999999,veteran,25
house_117_1st_247,S001185,Sewell,D,AL,house,117,H R 4502,"Making appropriations for the Departments of Labor, Health and Human Services, and Eduction, and related agencies for the fiscal year ending September 30, 2022, and for other purposes",2021-07-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3450, ideal=(-0.402, 0.397), midpoint=(0.029, 0.026) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.344954,veteran,25
senate_115_2_62,C001047,Capito (R-WV),R,WV,senate,115,A bill to amend the State Department Basic Authorities Act of 1956 to include se,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1625,2018-03-23,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0772, ideal=(0.285, 0.144), midpoint=(0.711, -0.703) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.0771829999999999,veteran,25
house_114_1st_494,J000295,Joyce (OH),R,OH,house,114,H R 3460,"To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, or otherwise limit the application of sanctions pursuant to an agreement related to the nuclear program of Iran",2015-09-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1309, ideal=(0.250, 0.313), midpoint=(-0.033, -0.105) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.130862,veteran,25
senate_116_1_427,W000805,Warner (D-VA),D,VA,senate,116,A bill to authorize cyber incident response teams at the Department of Homeland ,Motion to Invoke Cloture: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1158,2019-12-19,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5604, ideal=(-0.216, -0.030), midpoint=(-0.594, -0.344) -> Yea",0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-0.5603999999999999,veteran,25
senate_113_1_209,B000575,Blunt (R-MO),R,MO,senate,113,"A joint resolution making continuing appropriations for fiscal year 2014, and fo",H.J.Res. 59 As Amended,2013-09-27,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1269, ideal=(0.398, 0.180), midpoint=(0.045, 0.006) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.12687,veteran,25
house_116_2nd_172,W000815,Wenstrup,R,OH,house,116,H R 7327,Child Care for Economic Recovery Act,2020-07-29,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0021, ideal=(0.527, 0.289), midpoint=(0.205, 0.675) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.002148,veteran,25
senate_116_1_9,B001267,Bennet (D-CO),D,CO,senate,116,Of a perfecting nature.,Motion Invoke Cloture on the Shelby Amdt. No. 5,2019-01-24,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.8988, ideal=(-0.246, -0.187), midpoint=(-0.364, 0.931) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.898808,veteran,25
house_112_1st_320,M001180,McKinley,R,WV,house,112,H R 1231,Reversing President Obama’s Offshore Moratorium Act,2011-05-12,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2649, ideal=(0.300, 0.178), midpoint=(0.043, -0.076) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.264877,freshman,25
house_119_2nd_154,S001218,Stansbury,D,NM,house,119,H R 7567,"Farm, Food, and National Security Act",2026-04-30,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3973, ideal=(-0.439, -0.217), midpoint=(-0.017, 0.078) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.397324,veteran,25
senate_114_2_134,W000805,Warner (D-VA),D,VA,senate,114,"A bill making appropriations for the Departments of Transportation, and Housing ",Upon Reconsideration Motion to Invoke Cloture on the Conference Report to Accompany H.R. 2577,2016-07-14,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0679, ideal=(-0.216, -0.030), midpoint=(0.043, -0.107) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.067914,veteran,25
senate_116_1_10,R000307,Roberts (R-KS),R,KS,senate,116,Of a perfecting nature.,Motion to Invoke Cloture on the Schumer Amdt. No. 6,2019-01-24,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1770, ideal=(0.413, -0.090), midpoint=(0.187, 0.111) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.17701,veteran,25
house_117_1st_208,M000194,Mace,R,SC,house,117,H R 3684,INVEST in America Act,2021-07-01,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0536, ideal=(0.352, -0.299), midpoint=(0.120, 0.018) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.053649,freshman,25
house_117_1st_49,L000593,Levin,D,CA,house,117,H R 1319,American Rescue Plan Act,2021-02-27,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1897, ideal=(-0.322, 0.154), midpoint=(-0.067, 0.198) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.189743,veteran,25
house_118_2nd_151,J000032,Jackson Lee,D,TX,house,118,H R 8035,"Ukraine Security Supplemental Appropriations Act, 2024",2024-04-20,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.3429, ideal=(-0.459, 0.121), midpoint=(-0.030, -0.881) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-1.342944,veteran,25
house_116_2nd_86,W000822,Watson Coleman,D,NJ,house,116,H R 6074,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020",2020-03-04,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-0.0,veteran,25
house_119_2nd_104,O000172,Ocasio-Cortez,D,NY,house,119,H R 8029,Pay Our Homeland Defenders Act,2026-03-26,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.2186, ideal=(-0.333, -0.943), midpoint=(-0.089, 0.296) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,1.218566,veteran,25
house_115_1st_692,A000375,Arrington,R,TX,house,115,H R 1,Tax Cuts and Jobs Act,2017-12-19,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.4099, ideal=(0.646, -0.001), midpoint=(-0.067, 0.879) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.4098699999999999,freshman,25
house_116_2nd_238,L000559,Langevin,D,RI,house,116,H R 6395,William M. (Mac) Thornberry National Defense Authorization Act,2020-12-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1055, ideal=(-0.375, 0.114), midpoint=(0.936, 0.353) -> Yea",0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-0.10554,veteran,25
house_115_2nd_264,M001180,McKinley,R,WV,house,115,H R 5891,Improving the Federal Response to Families Impacted by Substance Use Disorder Act,2018-06-13,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,0.0,veteran,25
senate_112_2_63,M001176,Merkley (D-OR),D,OR,senate,112,A bill to eliminate unnecessary tax subsidies and promote renewable energy and e,Motion to Invoke Cloture on S.2204,2012-03-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3443, ideal=(-0.452, -0.712), midpoint=(0.151, -0.627) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.3443309999999999,veteran,25
senate_117_2_68,P000603,Paul (R-KY),R,KY,senate,117,A joint resolution relating to a national emergency declared by the President on,S.J. Res. 38,2022-03-03,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.7902, ideal=(0.878, -0.479), midpoint=(0.041, -0.074) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.790236,veteran,25
house_117_2nd_232,R000103,Rosendale,R,MT,house,117,H R 7688,Consumer Fuel Price Gouging Prevention Act,2022-05-19,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4878, ideal=(0.753, -0.658), midpoint=(0.059, -0.998) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.4878079999999999,freshman,25
house_119_1st_349,B001315,Budzinski,D,IL,house,119,H R 6703,Lower Health Care Premiums for All Americans Act,2025-12-17,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5238, ideal=(-0.316, 0.402), midpoint=(-0.122, 0.992) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.523816,veteran,25
house_115_2nd_297,S001199,Smucker,R,PA,house,115,H R 6136,Border Security and Immigration Reform Act of 2018,2018-06-27,Nay,Nay,"DW-NOMINATE spatial rule: proj=+2.1496, ideal=(0.455, 0.129), midpoint=(-0.268, 0.964) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,2.1496069999999996,freshman,25
house_115_2nd_313,H000874,Hoyer,D,MD,house,115,H R 6157,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2019, and for other purposes",2018-06-28,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3563, ideal=(-0.381, 0.125), midpoint=(-0.544, -0.074) -> Yea",0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-0.356282,veteran,25
house_117_1st_336,D000399,Doggett,D,TX,house,117,H R 2119,Family Violence Prevention and Services Improvement Act,2021-10-26,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5867, ideal=(-0.403, -0.334), midpoint=(0.190, 0.910) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.586695,veteran,25
house_117_1st_449,W000806,Webster (FL),R,FL,house,117,S J RES 33,Joint resolution relating to increasing the debt limit,2021-12-15,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.2641, ideal=(0.524, -0.073), midpoint=(0.053, -0.186) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.264139,veteran,25
senate_114_1_68,E000285,Enzi (R-WY),R,WY,senate,114,A bill to approve the Keystone XL Pipeline.,"Shall the Bill S.1 Pass, Over the Objections of the President",2015-03-04,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4218, ideal=(0.545, 0.199), midpoint=(-0.172, -0.146) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.421803,veteran,25
house_117_2nd_255,C001121,Crow,D,CO,house,117,H R 2377,Federal Extreme Risk Protection Order Act,2022-06-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0487, ideal=(-0.360, 0.179), midpoint=(0.187, -0.182) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.0487229999999999,veteran,25
house_116_2nd_109,S001150,Schiff (D-CA),D,CA,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0458, ideal=(-0.352, -0.118), midpoint=(0.139, -0.576) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.0458149999999999,veteran,25
senate_117_2_240,M000133,Markey (D-MA),D,MA,senate,117,A bill to designate the United States Courthouse and Federal Building located at,Motion to Invoke Cloture: Motion to Concur in the House Amendment to S. 2938 with Amendment No. 5099,2022-06-23,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.9529, ideal=(-0.518, -0.470), midpoint=(0.489, -0.101) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.952904,veteran,25
house_116_1st_25,D000216,DeLauro,D,CT,house,116,H R 265,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes",2019-01-10,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4696, ideal=(-0.414, -0.107), midpoint=(0.281, -0.070) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.46958,veteran,25
house_115_1st_337,P000605,Perry,R,PA,house,115,H R 1215,Protecting Access to Care Act,2017-06-28,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.7428, ideal=(0.686, -0.495), midpoint=(-0.202, 0.979) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.7427900000000001,veteran,25
house_112_2nd_42,F000450,Foxx,R,NC,house,112,H R 3581,Budget and Accounting Transparency Act,2012-02-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1392, ideal=(0.623, 0.180), midpoint=(-0.050, -0.260) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.139235,veteran,25
house_115_1st_606,C001066,Castor (FL),D,FL,house,115,H R 3922,Community Health and Medical Professionals Improve Our Nation Act of 2017,2017-11-03,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.7487, ideal=(-0.435, 0.090), midpoint=(-0.414, 0.910) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.748688,veteran,25
house_119_2nd_42,S001205,Scanlon,D,PA,house,119,H R 7147,"Making further consolidated appropriations for the fiscal year ending September 30, 2026, and for other purposes",2026-01-22,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.9648, ideal=(-0.460, -0.213), midpoint=(-0.190, 0.521) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.964784,veteran,25
senate_112_1_108,M001183,Manchin (I-WV),I,WV,senate,112,A bill to express the sense of the Senate on shared sacrifice in resolving the b,Motion to Invoke Cloture on S. 1323,2011-07-13,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.1382, ideal=(-0.057, 0.400), midpoint=(-0.055, -0.023) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.138194,veteran,24
house_117_2nd_307,S000344,Sherman,D,CA,house,117,H R 6538,Active Shooter Alert Act,2022-07-13,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1318, ideal=(-0.345, -0.136), midpoint=(0.370, 0.929) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.131825,veteran,25
house_115_1st_568,K000379,Kennedy,D,MA,house,115,S 585,Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017,2017-10-12,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-0.0,veteran,25
house_117_2nd_145,B001275,Bucshon,R,IN,house,117,H R 7691,"Additional Ukraine Supplemental Appropriations Act, 2022",2022-05-10,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5398, ideal=(0.380, 0.385), midpoint=(0.394, -0.735) -> Yea",0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-0.5398400000000001,veteran,25
house_118_1st_31,G000577,Graves (LA),R,LA,house,118,H R 22,Protecting America’s Strategic Petroleum Reserve from China Act,2023-01-12,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2819, ideal=(0.425, 0.049), midpoint=(-0.438, 0.167) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.281904,veteran,25
house_118_1st_131,B001282,Barr,R,KY,house,118,H R 347,Reduce Exacerbated Inflation Negatively Impacting the Nation Act,2023-03-01,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0825, ideal=(0.489, 0.296), midpoint=(-0.491, 0.871) -> Yea",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,-0.082515,veteran,25
house_117_2nd_451,H001090,Harder (CA),D,CA,house,117,H R 6448,Invest to Protect Act,2022-09-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.7323, ideal=(-0.295, 0.411), midpoint=(0.435, -0.297) -> Yea",0,0,0,0,unanimous,,,,2026-08-17T09:45:51.084846+00:00,-0.7322719999999999,veteran,25
house_116_1st_11,B001275,Bucshon,R,IN,house,116,H R 21,"Making appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-03,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3646, ideal=(0.380, 0.385), midpoint=(0.209, 0.100) -> Nay",0,0,0,0,contested,,,,2026-08-17T09:45:51.084846+00:00,0.364572,veteran,25
